0,016868;
0,033748;
0,050654;
0,067601;
0,084609;
0,101698;
0,118890;
0,136211;
0,153687;
0,171347;
0,189221;
0,207343;
0,225745;
0,244466;
0,263542;
0,283014;
0,302922;
0,323311;
0,344224;
0,365709;
0,387813;
0,410585;
0,434078;
0,458342;
0,483434;
0,509407;
0,536319;
0,564228;
0,593195;
0,623279;
0,654544;
0,687054;
0,720872;
0,756067;
0,792705;
0,830855;
0,870588;
0,911974;
0,955087;
